clip_id,dasakam,verse,half,split,audio_path,text_devanagari,text_clean,text_model_kannada,slp1,duration_s,sample_rate,channels,bit_depth,analysis_issues
nar_019_005_1,19,5,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 19/Narayaneeyam Dasakam 19.5.1.flac,तपोभिरेषामतिमात्रवर्धिभिः स यज्ञहिंसानिरतोऽपि पावितः ।,तपोभिरेषामतिमात्रवर्धिभिः स यज्ञहिंसानिरतोऽपि पावितः ।,ತಪೋಭಿರೇಷಾಮತಿಮಾತ್ರವರ್ಧಿಭಿಃ ಸ ಯಜ್ಞಹಿಂಸಾನಿರತೋಽಪಿ ಪಾವಿತಃ,tapoBirezAmatimAtravarDiBiH sa yajYahiMsAniratopi pAvitaH,11.084354,44100,2,16,
nar_019_005_2,19,5,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 19/Narayaneeyam Dasakam 19.5.2.flac,पिताऽपि तेषां गृहयातनारद- प्रदर्शितात्मा भवदात्मतां ययौ ॥,पिताऽपि तेषां गृहयातनारद- प्रदर्शितात्मा भवदात्मतां ययौ ॥,ಪಿತಾಽಪಿ ತೇಷಾಂ ಗೃಹಯಾತನಾರದ ಪ್ರದರ್ಶಿತಾತ್ಮಾ ಭವದಾತ್ಮತಾಂ ಯಯೌ,pitApi tezAM gfhayAtanArada pradarSitAtmA BavadAtmatAM yayO,10.009637,44100,2,16,
nar_019_006_1,19,6,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 19/Narayaneeyam Dasakam 19.6.1.flac,कृपाबलेनैव पुरः प्रचेतसां प्रकाशमागाः पतगेन्द्रवाहनः ।,कृपाबलेनैव पुरः प्रचेतसां प्रकाशमागाः पतगेन्द्रवाहनः ।,ಕೃಪಾಬಲೇನೈವ ಪುರಃ ಪ್ರಚೇತಸಾಂ ಪ್ರಕಾಶಮಾಗಾಃ ಪತಗೇನ್ದ್ರವಾಹನಃ,kfpAbalenEva puraH pracetasAM prakASamAgAH patagendravAhanaH,11.004989,44100,2,16,low_peak
nar_019_006_2,19,6,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 19/Narayaneeyam Dasakam 19.6.2.flac,विराजि चक्रादिवरायुधांशुभि: भुजाभिरष्टाभिरुदञ्चितद्युतिः ॥,विराजि चक्रादिवरायुधांशुभि: भुजाभिरष्टाभिरुदञ्चितद्युतिः ॥,ವಿರಾಜಿ ಚಕ್ರಾದಿವರಾಯುಧಾಂಶುಭಿಃ ಭುಜಾಭಿರಷ್ಟಾಭಿರುದಞ್ಚಿತದ್ಯುತಿಃ,virAji cakrAdivarAyuDAMSuBiH BujABirazwABirudaYcitadyutiH,11.104172,44100,2,16,
nar_019_007_1,19,7,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 19/Narayaneeyam Dasakam 19.7.1.flac,प्रचेतसां तावदयाचतामपि त्वमेव कारुण्यभराद्वरानदाः ।,प्रचेतसां तावदयाचतामपि त्वमेव कारुण्यभराद्वरानदाः ।,ಪ್ರಚೇತಸಾಂ ತಾವದಯಾಚತಾಮಪಿ ತ್ವಮೇವ ಕಾರುಣ್ಯಭರಾದ್ವರಾನದಾಃ,pracetasAM tAvadayAcatAmapi tvameva kAruRyaBarAdvarAnadAH,11.190159,44100,2,16,
nar_019_007_2,19,7,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 19/Narayaneeyam Dasakam 19.7.2.flac,भवद्विचिन्ताऽपि शिवाय देहिनां भवत्वसौ रुद्रनुतिश्च कामदा ॥,भवद्विचिन्ताऽपि शिवाय देहिनां भवत्वसौ रुद्रनुतिश्च कामदा ॥,ಭವದ್ವಿಚಿನ್ತಾಽಪಿ ಶಿವಾಯ ದೇಹಿನಾಂ ಭವತ್ವಸೌ ರುದ್ರನುತಿಶ್ಚ ಕಾಮದಾ,BavadvicintApi SivAya dehinAM BavatvasO rudranutiSca kAmadA,10.409751,44100,2,16,
nar_019_008_1,19,8,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 19/Narayaneeyam Dasakam 19.8.1.flac,अवाप्य कान्तां तनयां महीरुहां तया रमध्वं दशलक्षवत्सरीम् ।,अवाप्य कान्तां तनयां महीरुहां तया रमध्वं दशलक्षवत्सरीम् ।,ಅವಾಪ್ಯ ಕಾನ್ತಾಂ ತನಯಾಂ ಮಹೀರುಹಾಂ ತಯಾ ರಮಧ್ವಂ ದಶಲಕ್ಷವತ್ಸರೀಮ್,avApya kAntAM tanayAM mahIruhAM tayA ramaDvaM daSalakzavatsarIm,10.766893,44100,2,16,
nar_019_008_2,19,8,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 19/Narayaneeyam Dasakam 19.8.2.flac,सुतोऽस्तु दक्षो ननु तत्क्षणाच्च मां प्रयास्यथेति न्यगदो मुदैव तान् ॥,सुतोऽस्तु दक्षो ननु तत्क्षणाच्च मां प्रयास्यथेति न्यगदो मुदैव तान् ॥,ಸುತೋಽಸ್ತು ದಕ್ಷೋ ನನು ತತ್ಕ್ಷಣಾಚ್ಚ ಮಾಂ ಪ್ರಯಾಸ್ಯಥೇತಿ ನ್ಯಗದೋ ಮುದೈವ ತಾನ್,sutostu dakzo nanu tatkzaRAcca mAM prayAsyaTeti nyagado mudEva tAn,11.097574,44100,2,16,
nar_019_009_1,19,9,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 19/Narayaneeyam Dasakam 19.9.1.flac,ततश्च ते भूतलरोधिनस्तरून् क्रुधा दहन्तो द्रुहिणेन वारिताः ।,ततश्च ते भूतलरोधिनस्तरून् क्रुधा दहन्तो द्रुहिणेन वारिताः ।,ತತಶ್ಚ ತೇ ಭೂತಲರೋಧಿನಸ್ತರೂನ್ ಕ್ರುಧಾ ದಹನ್ತೋ ದ್ರುಹಿಣೇನ ವಾರಿತಾಃ,tataSca te BUtalaroDinastarUn kruDA dahanto druhiRena vAritAH,10.87932,44100,2,16,
nar_019_009_2,19,9,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 19/Narayaneeyam Dasakam 19.9.2.flac,द्रुमैश्च दत्तां तनयामवाप्य तां त्वदुक्तकालं सुखिनोऽभिरेमिरे ॥,द्रुमैश्च दत्तां तनयामवाप्य तां त्वदुक्तकालं सुखिनोऽभिरेमिरे ॥,ದ್ರುಮೈಶ್ಚ ದತ್ತಾಂ ತನಯಾಮವಾಪ್ಯ ತಾಂ ತ್ವದುಕ್ತಕಾಲಂ ಸುಖಿನೋಽಭಿರೇಮಿರೇ,drumESca dattAM tanayAmavApya tAM tvaduktakAlaM suKinoBiremire,11.097574,44100,2,16,
nar_019_010_1,19,10,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 19/Narayaneeyam Dasakam 19.10.1.flac,अवाप्य दक्षं च सुतं कृताध्वराः प्रचेतसो नारदलब्धया धिया ।,अवाप्य दक्षं च सुतं कृताध्वराः प्रचेतसो नारदलब्धया धिया ।,ಅವಾಪ್ಯ ದಕ್ಷಂ ಚ ಸುತಂ ಕೃತಾಧ್ವರಾಃ ಪ್ರಚೇತಸೋ ನಾರದಲಬ್ಧಯಾ ಧಿಯಾ,avApya dakzaM ca sutaM kftADvarAH pracetaso nAradalabDayA DiyA,10.938844,44100,2,16,
nar_019_010_2,19,10,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 19/Narayaneeyam Dasakam 19.10.2.flac,अवापुरानन्दपदं तथाविध: त्वमीश वातालयनाथ पाहि माम् ॥,अवापुरानन्दपदं तथाविध: त्वमीश वातालयनाथ पाहि माम् ॥,ಅವಾಪುರಾನನ್ದಪದಂ ತಥಾವಿಧಃ ತ್ವಮೀಶ ವಾತಾಲಯನಾಥ ಪಾಹಿ ಮಾಮ್,avApurAnandapadaM taTAviDaH tvamISa vAtAlayanATa pAhi mAm,10.826417,44100,2,16,
nar_021_001_1,21,1,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 21/Narayaneeyam Dasakam 21.1.1.flac,मध्योद्भवे भुव इलावृतनाम्नि वर्षे गौरीप्रधानवनिताजनमात्रभाजि ।,मध्योद्भवे भुव इलावृतनाम्नि वर्षे गौरीप्रधानवनिताजनमात्रभाजि ।,ಮಧ್ಯೋದ್ಭವೇ ಭುವ ಇಲಾವೃತನಾಮ್ನಿ ವರ್ಷೇ ಗೌರೀಪ್ರಧಾನವನಿತಾಜನಮಾತ್ರಭಾಜಿ,maDyodBave Buva ilAvftanAmni varze gOrIpraDAnavanitAjanamAtraBAji,10.156281,44100,2,16,
nar_021_001_2,21,1,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 21/Narayaneeyam Dasakam 21.1.2.flac,शर्वेण मन्त्रनुतिभिः समुपास्यमानं सङ्कर्षणात्मकमधीश्वर संश्रये त्वाम् ॥,शर्वेण मन्त्रनुतिभिः समुपास्यमानं सङ्कर्षणात्मकमधीश्वर संश्रये त्वाम् ॥,ಶರ್ವೇಣ ಮನ್ತ್ರನುತಿಭಿಃ ಸಮುಪಾಸ್ಯಮಾನಂ ಸಙ್ಕರ್ಷಣಾತ್ಮಕಮಧೀಶ್ವರ ಸಂಶ್ರಯೇ ತ್ವಾಮ್,SarveRa mantranutiBiH samupAsyamAnaM saNkarzaRAtmakamaDISvara saMSraye tvAm,10.902381,44100,2,16,
nar_021_002_1,21,2,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 21/Narayaneeyam Dasakam 21.2.1.flac,भद्राश्वनामक इलावृतपूर्ववर्षे भद्रश्रवोभिरृषिभिः परिणूयमानम् ।,भद्राश्वनामक इलावृतपूर्ववर्षे भद्रश्रवोभिरृषिभिः परिणूयमानम् ।,ಭದ್ರಾಶ್ವನಾಮಕ ಇಲಾವೃತಪೂರ್ವವರ್ಷೇ ಭದ್ರಶ್ರವೋಭಿರೃಷಿಭಿಃ ಪರಿಣೂಯಮಾನಮ್,BadrASvanAmaka ilAvftapUrvavarze BadraSravoBirfziBiH pariRUyamAnam,10.830159,44100,2,16,
nar_021_002_2,21,2,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 21/Narayaneeyam Dasakam 21.2.2.flac,कल्पान्तगूढनिगमोद्धरणप्रवीणं ध्यायामि देव हयशीर्षतनुं भवन्तम् ॥,कल्पान्तगूढनिगमोद्धरणप्रवीणं ध्यायामि देव हयशीर्षतनुं भवन्तम् ॥,ಕಲ್ಪಾನ್ತಗೂಢನಿಗಮೋದ್ಧರಣಪ್ರವೀಣಂ ಧ್ಯಾಯಾಮಿ ದೇವ ಹಯಶೀರ್ಷತನುಂ ಭವನ್ತಮ್,kalpAntagUQanigamodDaraRapravIRaM DyAyAmi deva hayaSIrzatanuM Bavantam,11.08288,44100,2,16,low_peak
nar_021_003_1,21,3,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 21/Narayaneeyam Dasakam 21.3.1.flac,ध्यायामि दक्षिणगते हरिवर्षवर्षे प्रह्लादमुख्यपुरुषैः परिषेव्यमाणम् ।,ध्यायामि दक्षिणगते हरिवर्षवर्षे प्रह्लादमुख्यपुरुषैः परिषेव्यमाणम् ।,ಧ್ಯಾಯಾಮಿ ದಕ್ಷಿಣಗತೇ ಹರಿವರ್ಷವರ್ಷೇ ಪ್ರಹ್ಲಾದಮುಖ್ಯಪುರುಷೈಃ ಪರಿಷೇವ್ಯಮಾಣಮ್,DyAyAmi dakziRagate harivarzavarze prahlAdamuKyapuruzEH parizevyamARam,11.303492,44100,2,16,low_peak
nar_021_003_2,21,3,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 21/Narayaneeyam Dasakam 21.3.2.flac,उत्तुङ्गशान्तधवलाकृतिमेकशुद्ध- ज्ञानप्रदं नरहरिं भगवन् भवन्तम् ॥,उत्तुङ्गशान्तधवलाकृतिमेकशुद्ध- ज्ञानप्रदं नरहरिं भगवन् भवन्तम् ॥,ಉತ್ತುಙ್ಗಶಾನ್ತಧವಲಾಕೃತಿಮೇಕಶುದ್ಧ ಜ್ಞಾನಪ್ರದಂ ನರಹರಿಂ ಭಗವನ್ ಭವನ್ತಮ್,uttuNgaSAntaDavalAkftimekaSudDa jYAnapradaM narahariM Bagavan Bavantam,10.814127,44100,2,16,
nar_021_004_1,21,4,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 21/Narayaneeyam Dasakam 21.4.1.flac,वर्षे प्रतीचि ललितात्मनि केतुमाले लीलाविशेषललितस्मितशोभनाङ्गम् ।,वर्षे प्रतीचि ललितात्मनि केतुमाले लीलाविशेषललितस्मितशोभनाङ्गम् ।,ವರ್ಷೇ ಪ್ರತೀಚಿ ಲಲಿತಾತ್ಮನಿ ಕೇತುಮಾಲೇ ಲೀಲಾವಿಶೇಷಲಲಿತಸ್ಮಿತಶೋಭನಾಙ್ಗಮ್,varze pratIci lalitAtmani ketumAle lIlAviSezalalitasmitaSoBanANgam,11.50805,44100,2,16,low_peak
nar_021_004_2,21,4,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 21/Narayaneeyam Dasakam 21.4.2.flac,लक्ष्म्या प्रजापतिसुतैश्च निषेव्यमाणं तस्याः प्रियाय धृतकामतनुं भजे त्वाम् ॥,लक्ष्म्या प्रजापतिसुतैश्च निषेव्यमाणं तस्याः प्रियाय धृतकामतनुं भजे त्वाम् ॥,ಲಕ್ಷ್ಮ್ಯಾ ಪ್ರಜಾಪತಿಸುತೈಶ್ಚ ನಿಷೇವ್ಯಮಾಣಂ ತಸ್ಯಾಃ ಪ್ರಿಯಾಯ ಧೃತಕಾಮತನುಂ ಭಜೇ ತ್ವಾಮ್,lakzmyA prajApatisutESca nizevyamARaM tasyAH priyAya DftakAmatanuM Baje tvAm,12.226054,44100,2,16,low_peak
nar_021_005_1,21,5,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 21/Narayaneeyam Dasakam 21.5.1.flac,रम्ये ह्युदीचि खलु रम्यकनाम्नि वर्षे तद्वर्षनाथमनुवर्यसपर्यमाणम् ।,रम्ये ह्युदीचि खलु रम्यकनाम्नि वर्षे तद्वर्षनाथमनुवर्यसपर्यमाणम् ।,ರಮ್ಯೇ ಹ್ಯುದೀಚಿ ಖಲು ರಮ್ಯಕನಾಮ್ನಿ ವರ್ಷೇ ತದ್ವರ್ಷನಾಥಮನುವರ್ಯಸಪರ್ಯಮಾಣಮ್,ramye hyudIci Kalu ramyakanAmni varze tadvarzanATamanuvaryasaparyamARam,11.183152,44100,2,16,low_peak
nar_021_005_2,21,5,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 21/Narayaneeyam Dasakam 21.5.2.flac,भक्तैकवत्सलममत्सरहृत्सु भान्तं मत्स्याकृतिं भुवननाथ भजे भवन्तम् ॥,भक्तैकवत्सलममत्सरहृत्सु भान्तं मत्स्याकृतिं भुवननाथ भजे भवन्तम् ॥,ಭಕ್ತೈಕವತ್ಸಲಮಮತ್ಸರಹೃತ್ಸು ಭಾನ್ತಂ ಮತ್ಸ್ಯಾಕೃತಿಂ ಭುವನನಾಥ ಭಜೇ ಭವನ್ತಮ್,BaktEkavatsalamamatsarahftsu BAntaM matsyAkftiM BuvananATa Baje Bavantam,10.886327,44100,2,16,low_peak
nar_021_006_1,21,6,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 21/Narayaneeyam Dasakam 21.6.1.flac,वर्षं हिरण्मयसमाह्वयमौत्तराहम् आसीनमद्रिधृतिकर्मठकामठाङ्गम् ।,वर्षं हिरण्मयसमाह्वयमौत्तराहम् आसीनमद्रिधृतिकर्मठकामठाङ्गम् ।,ವರ್ಷಂ ಹಿರಣ್ಮಯಸಮಾಹ್ವಯಮೌತ್ತರಾಹಮ್ ಆಸೀನಮದ್ರಿಧೃತಿಕರ್ಮಠಕಾಮಠಾಙ್ಗಮ್,varzaM hiraRmayasamAhvayamOttarAham AsInamadriDftikarmaWakAmaWANgam,11.624376,44100,2,16,low_peak
